Code,Region,Low_SES_Percent,Internet_NoAccess,Housing_Unsuitable,Unemployment_Rate,Education_Level_Low,English_Proficiency_Low,Aboriginal_Percent,Senior_65Plus_Percent,Elderly_70_PermInstitution,Year
PHA020255,Irymple/ Mildura Region,64.88016607,22.5660176,2.872340425531915,4.86,11.9,16.35036496,2.347549569771792,16.849199663016005,2.8368794326241136,2017-2018
PHA020256,Merbein,0.0,22.82003711,5.272618334331936,7.25,9.8,13.7755102,4.356846473029045,18.06397658373406,12.987012987012985,2017-2018
PHA020257,Mildura,0.0,23.7622944,4.298087922863212,8.74,14.1,24.00908861,5.581493418476461,18.34704765349489,6.978818283166109,2017-2018
PHA020258,Red Cliffs,0.0,24.35258964,4.853435848149927,6.9,9.6,16.12903226,3.447116193038507,17.00726228677588,9.423347398030943,2017-2018
PHA020259,Buloke/ Gannawarra/ Kerang,0.0,28.24216349,1.8317814074187149,4.9,10.6,11.38014528,1.8760389456186177,26.7246514952937,6.5618385243423045,2017-2018
PHA020260,Robinvale,0.0,34.19483101,9.781576448243115,6.9,7.5,29.96146435,10.082791247782378,13.918879486431281,5.594405594405594,2017-2018
PHA020261,Swan Hill/ Swan Hill Region,0.0,24.71984179,3.4978751225890816,4.99,11.7,22.41503977,4.132184236059586,19.000228780599404,5.379876796714579,2017-2018
PHA020262,Echuca/ Lockington - Gunbower,20.68665325,21.08058886,2.564487102579484,4.86,13.9,8.174904943,3.6493624286400252,20.28525296017223,8.569379705987808,2017-2018
PHA020263,Kyabram/ Rochester/ Rushworth,0.0,24.5960246,2.4355905955230184,5.53,10.8,11.90839695,2.009997369113391,23.60804125881486,6.831006831006831,2017-2018
PHA020264,Cobram/ Numurkah,0.0,24.90560558,3.2944900014386422,5.2,10.1,14.10373066,2.319286699925698,22.37769707327494,5.163398692810457,2017-2018
PHA020265,Moira/ Yarrawonga,0.0,23.50315126,2.0375760783276,5.4,11.8,10.84745763,1.4656144306651635,27.244377244377244,8.152924919391985,2017-2018
PHA020266,Mooroopna/ Shepparton - South,0.0,20.99111734,5.4267077369088605,7.62,12.6,24.56014363,4.924134885334848,17.481612424634616,7.222085284693123,2017-2018
PHA020267,Shepparton - North/ Shepparton Region - West,0.0,19.26089576,4.01895921793226,6.23,17.5,18.70675891,3.6331352864850097,16.460315836147206,9.518477043673013,2017-2018
PHA020268,Shepparton Region - East,0.0,16.70569867,2.7195027195027195,4.24,15.5,9.333333333,1.7449319989735694,14.627249357326477,0.0,2017-2018
PHA020269,Glenelg (Vic.)/ Portland,0.0,23.56398611,2.477236207820032,6.32,11.2,8.722109533,2.895390700268749,21.424217797643237,7.07070707070707,2017-2018
PHA020270,Hamilton (Vic.)/ Southern Grampians,37.85451599,22.73819055,1.6046213093709885,4.65,16.6,11.82795699,1.7504930966469427,22.644893919712995,6.896551724137931,2017-2018
PHA020271,Camperdown/ Corangamite - North,0.0,25.75440693,2.799285288862418,4.68,13.2,6.666666667,1.0605045769144898,25.011200716845877,8.179581795817958,2017-2018
PHA020272,Colac,0.0,25.72052402,2.946273830155979,4.52,11.3,17.77408638,1.4216867469879517,21.215051164289743,10.68740592072253,2017-2018
PHA020273,Colac Region/ Otway,100.0,22.05932492,2.122885743872972,3.82,15.5,8.519269777,1.239898834124977,19.26384163315806,2.1739130434782608,2017-2018
PHA020274,Corangamite - South/ Moyne - East/ Moyne - West,100.0,19.74767829,2.346349150761688,4.07,17.2,8.505154639,1.3977439921530161,17.977873386601107,4.706453178068899,2017-2018
PHA020275,Warrnambool - North/ Warrnambool - South,0.0,19.58366693,2.8653067703786017,5.29,19.5,24.93523316,1.924021378015311,18.22462302848229,7.794149049754432,2017-2018
PHA030000,Alexandra Hills/ Capalaba,100.0,11.14118941,3.3963782696177067,6.64,15.5,9.569892473,3.1355715382209963,13.30387685290764,7.167341851043939,2017-2018
PHA030001,Belmont - Gumdale/ Birkdale/ Thorneside,14.44525463,9.192518248,2.3889673145835597,5.76,23.2,11.17109635,1.8685710056982168,15.365862667602409,10.273741128759715,2017-2018
PHA030002,Wellington Point,0.0,7.137355584,2.3692003948667324,5.4,24.5,8.846153846,1.6533024716871951,13.914055356994432,5.80539656582175,2017-2018
PHA030003,Cleveland/ Ormiston,71.85936969,13.79571248,2.4238733252131546,5.95,23.0,9.179331307,1.8312959580347523,23.78106174698795,6.499488229273285,2017-2018
PHA030004,Redland Bay/ Sheldon - Mount Cotton,0.0,7.149589336,1.8831667947732513,5.49,17.9,7.781456954,2.3126620303691205,12.127563391279333,1.6151361329026301,2017-2018
PHA030005,Redland Islands,0.0,22.06812652,3.236166007905138,14.24,13.1,12.27272727,8.980163863734369,30.568823273990446,0.5870841487279843,2017-2018
PHA030006,Thornlands,0.0,7.562486648,1.4352132605619567,5.26,20.6,11.59554731,1.8220088140498587,13.667559971239951,9.230769230769232,2017-2018
PHA030007,Victoria Point,100.0,12.93588301,1.5625,5.97,15.6,7.671601615,1.866992853923904,23.982105809128633,9.423909423909423,2017-2018
PHA030008,Brisbane Port - Lytton/ Wynnum,100.0,16.19547658,3.018424147393179,6.72,26.7,9.207708779,3.247130611651896,15.86131386861314,6.822372464658881,2017-2018
PHA030009,Manly - Lota/ Manly West/ Wakerley,0.0,9.329384388,2.237805506857791,5.65,30.0,8.405003909,2.154293025346658,12.55433837593462,3.1159420289855073,2017-2018
PHA030010,Murarrie/ Tingalpa,0.0,8.829476522,3.8121903941417186,5.88,24.9,12.83451666,2.429029133447582,11.362101313320826,0.0,2017-2018
PHA030011,Wynnum West - Hemmant,100.0,13.44820757,3.3752860411899315,6.54,19.5,11.45966709,3.1957216461227422,15.852220620987817,11.911514463981849,2017-2018
PHA030012,Bald Hills/ Carseldine,0.0,10.0388144,2.14527027027027,6.37,27.7,10.09206799,2.1420984303080375,17.617409867172675,13.800705467372135,2017-2018
PHA030013,Bridgeman Downs/ Everton Park/ McDowall,0.0,8.26091994,1.7320886289506243,5.38,36.5,9.587888982,1.3719512195121952,14.624941028463596,0.0,2017-2018
PHA030014,Aspley/ Chermside West/ Geebung,0.0,12.97682709,2.630080837982466,6.13,30.4,11.60990712,1.9137545841588333,18.21445162380168,3.726169844020797,2017-2018
PHA030015,Chermside,0.0,18.51101545,5.880905511811023,7.86,30.9,14.31484502,3.443996276760782,18.768568794180922,20.876826722338205,2017-2018
PHA030016,Kedron - Gordon Park/ Wavell Heights,0.0,11.11237878,2.8416028416028416,4.74,39.1,11.55904388,1.7443523019731197,10.495364887491322,1.5776081424936386,2017-2018
PHA030017,Stafford/ Stafford Heights,48.72082585,14.1801206,3.6219581211092247,6.51,32.1,14.41499677,2.9814201353881606,15.53629469122427,4.271961492178098,2017-2018
PHA030018,Nundah,23.8363674,12.02617944,4.915584415584416,6.24,30.3,12.20814894,2.4089234041500753,12.336323204213977,7.45945945945946,2017-2018
PHA030019,Bracken Ridge,0.0,9.389753453,3.32667997338656,6.67,21.3,10.92646448,2.8784344957051027,12.75405343685773,0.0,2017-2018
PHA030020,Brighton (Qld)/ Sandgate - Shorncliffe,0.0,16.1512605,2.2693635915145536,5.79,27.9,9.350057013,2.5055049693507114,17.53906482086626,20.43222003929273,2017-2018
PHA030021,Deagon/ Taigum - Fitzgibbon,76.78943711,15.23809524,3.9270687237026647,6.93,28.1,12.11888291,2.3796448837634996,15.919037199124727,12.199902008819207,2017-2018
PHA030022,Zillmere,0.0,18.54060193,7.876989479363367,9.13,22.0,16.51376147,4.819926676730645,12.653456816713332,0.0,2017-2018
PHA030023,Camp Hill,0.0,8.780231335,2.6840490797546015,4.41,46.1,9.320557491,1.0282776349614395,9.128452206831284,0.0,2017-2018
PHA030024,Cannon Hill/ Carina/ Carina Heights,28.10353709,11.92289935,2.946736350494829,5.47,34.9,13.53805073,1.90706639872042,13.313877014140086,10.809716599190283,2017-2018
PHA030025,Carindale,0.0,8.621022179,1.5319306016980436,5.55,40.4,11.53749686,0.7634520246747694,15.810662437477127,2.323232323232323,2017-2018
PHA030026,Annerley/ Greenslopes,0.0,11.50344488,5.778357854769815,7.01,45.9,13.22433775,1.4212542106963222,8.661055149257164,4.811250925240563,2017-2018
PHA030027,Coorparoo,0.0,9.122365524,3.976839859820204,5.44,47.2,10.29301277,1.1074724620422745,11.315711315711315,6.572769953051644,2017-2018
PHA030028,Fairfield - Dutton Park/ Woolloongabba/ Yeronga,27.90627209,11.21838455,5.045568617091534,7.72,48.6,14.02135231,1.338880122411897,11.033825631252977,9.735023041474653,2017-2018
PHA030029,Holland Park/ Holland Park West,0.0,11.06620477,4.059314179796107,5.76,43.6,12.7510917,1.7673627021011977,12.226874264032448,14.222549742078114,2017-2018
PHA030030,Eight Mile Plains,0.0,8.262108262,6.170828809265291,8.41,41.1,20.6195547,0.9746588693957114,11.405985319028797,17.637540453074433,2017-2018
PHA030031,Mount Gravatt/ Macgregor (Qld),50.49039099,12.93020573,5.790465930514409,8.42,39.0,17.62776426,1.6794762311414746,14.516999460334592,9.10919540229885,2017-2018
PHA030032,Mansfield (Qld)/ Rochedale - Burbank/ Wishart,0.0,8.203077669,3.0998069717270353,6.71,37.3,14.60631896,1.2548728420271023,13.869507125890737,2.862453531598513,2017-2018
PHA030033,Coopers Plains/ Robertson,48.20028342,11.24769514,9.571857103899646,10.9,41.1,19.93279094,1.5155591426777868,12.977714132283182,0.0,2017-2018
PHA030034,Moorooka/ Salisbury - Nathan,0.0,12.46281509,4.968287526427061,7.43,37.8,14.94903737,1.8325606763021542,11.736781797348176,7.206068268015171,2017-2018
PHA030035,Tarragindi,0.0,8.018459763,2.066685037200331,5.64,47.2,9.983221477,1.0184767913474537,12.219227313566936,0.0,2017-2018
PHA030036,Algester/ Calamvale - Stretton,28.40778923,7.014310494,4.399372917891436,8.0,36.0,20.00268763,1.0022735278106887,10.262667779847153,9.025270758122744,2017-2018
PHA030037,Pallara - Willawong/ Parkinson - Drewvale,0.0,5.121660711,3.400621118012422,7.0,31.3,16.46118412,1.2203197426922714,7.571503355065912,22.838345864661655,2017-2018
PHA030038,Rocklea - Acacia Ridge,0.0,17.83579742,8.786364972083456,13.82,18.0,21.23513871,4.605329311211665,13.71975806451613,12.309257375381485,2017-2018
PHA030039,Kuraby/ Runcorn,63.33974808,7.730096807,8.461439090556775,9.36,37.0,20.87374617,0.9039169735520589,9.563505361930295,0.0,2017-2018
PHA030040,Sunnybank/ Sunnybank Hills,67.13060906,9.635448631,7.762359063313095,10.9,35.1,25.61887922,1.0299131779675912,14.606426266311212,9.014745308310992,2017-2018
PHA030041,Centenary - East,0.0,5.253816116,1.33966423605223,5.65,44.2,11.60885004,0.9351551125545974,15.721286543119472,17.711598746081506,2017-2018
PHA030042,Centenary - West,0.0,5.142314991,2.2574185326779537,6.39,36.4,14.21037211,1.066913351834721,12.482083878606593,0.0,2017-2018
PHA030043,Kenmore - Brookfield - Moggill - West,0.0,4.54479873,1.315421214665547,5.7,47.4,7.816818002,0.7253886010362695,15.236654419710396,12.070343725019985,2017-2018
PHA030044,Chapel Hill/ Fig Tree Pocket/ Kenmore,0.0,4.177032866,1.3489882588058955,6.58,57.3,8.306623932,0.3354176156362582,15.72176637941698,4.111071042192571,2017-2018
PHA030045,Chelmer - Graceville/ Corinda/ Sherwood,0.0,7.920951157,2.296516169348539,5.52,54.2,11.13271755,0.7483829582509222,13.079106635959509,8.54997111496245,2017-2018
PHA030046,Indooroopilly/ Taringa,0.0,5.794018271,5.3960822964149315,9.11,61.3,12.13337989,0.7232356734844297,11.545358407283093,2.916224814422057,2017-2018
PHA030047,St Lucia,0.0,4.979253112,11.32329209252286,17.58,68.7,8.425132599,0.5118554761008656,8.215318454808333,0.0,2017-2018
PHA030048,The Gap/ Upper Kedron - Ferny Grove,0.0,4.654117104,1.6323792486583184,6.15,41.9,10.17097764,1.345943979628956,14.043944071182132,7.379679144385026,2017-2018
PHA030049,Enoggera/ Keperra/ Mitchelton,30.0059317,12.78326554,2.877860865624292,6.0,35.5,12.82660333,2.721614254912331,13.641000530460683,11.787819253438114,2017-2018
PHA030050,Brisbane City/ Kangaroo Point,55.36898163,8.491300961,9.842571768752482,9.65,48.1,16.95934188,0.8896977049843291,9.817431977065835,10.021321961620469,2017-2018
PHA030051,Fortitude Valley/ Spring Hill,0.0,9.739776952,12.964325119529239,8.51,44.3,15.85448013,1.5986297459320582,5.351312987934706,8.637236084452974,2017-2018
PHA030052,Highgate Hill/ South Brisbane/ West End,27.30528587,9.567866411,8.24372759856631,7.78,52.6,13.8920135,1.2705560693176792,8.658324221439274,4.133251079580505,2017-2018
PHA030053,New Farm,0.0,11.82915506,3.6448598130841123,4.98,46.2,14.8019802,1.4417447306791569,15.28207394314332,13.78640776699029,2017-2018
PHA030054,Balmoral/ Bulimba/ Hawthorne,0.0,6.7348378,2.4046001045478307,4.34,46.9,9.034051425,1.0190095941838986,8.829447271866494,11.572700296735905,2017-2018
PHA030055,East Brisbane/ Norman Park,0.0,8.450067781,4.151109158796398,5.77,45.5,12.26880395,1.2429643527204504,8.19452119681061,0.0,2017-2018
PHA030056,Morningside - Seven Hills,0.0,9.430051813,4.259634888438134,4.65,40.4,13.04086538,2.1812967016378595,8.238572181640185,0.0,2017-2018
PHA030057,Brisbane Inner - North - Central,0.0,8.754100984,4.142011834319527,5.53,46.8,11.7368962,1.3125155511321225,8.661759681977701,5.8604651162790695,2017-2018
PHA030058,Brisbane Inner - North - West,34.46872542,7.704115898,6.386775617544849,7.0,52.9,16.13636364,1.2782662297634881,8.227355307552557,6.22568093385214,2017-2018
PHA030059,Ascot/ Clayfield/ Hamilton (Qld)/ Hendra,0.0,9.820666097,2.8079371022089106,5.09,42.5,9.922077922,1.1385606874328678,13.217334918404841,2.8970331588132634,2017-2018
PHA030060,Ashgrove/ Bardon,0.0,6.385210437,2.482223658694247,4.9,56.6,8.803885853,0.8758821087588211,10.310816411106506,4.0474905558553695,2017-2018
PHA030061,Auchenflower/ Toowong,0.0,5.379896177,4.098994586233565,8.0,58.6,9.263729632,0.8622186216075458,9.347452776187751,2.936096718480138,2017-2018
PHA030062,Paddington - Milton/ Red Hill (Qld),0.0,6.93930124,3.393055335341684,5.37,55.0,13.43360996,1.0898716119828817,8.219948273923311,3.655913978494624,2017-2018
PHA030063,Darra - Sumner/ Durack/ Oxley (Qld),0.0,14.36884512,6.366568503716169,8.37,26.8,23.83076507,2.332037756801777,13.564566783668944,8.200354609929079,2017-2018
PHA030064,Forest Lake - Doolandella,100.0,7.558338076,4.0896956753870795,7.67,25.7,16.59353349,1.9333750608526323,9.364710775309327,5.348955680081509,2017-2018
PHA030065,Inala - Richlands/ Wacol,0.0,25.70598677,13.734409391049157,17.23,8.4,32.55340793,8.092275371687137,10.071243523316062,0.0,2017-2018
PHA030066,Boonah/ Rosewood,0.0,19.58129623,3.3989911121787175,6.03,10.6,19.23774955,3.7171500474442016,17.813145928069453,4.7819063004846525,2017-2018
PHA030067,Esk/ Lake Manchester - England Creek/ Lowood,0.0,20.37603179,3.6725214109449853,8.87,9.5,15.46218487,4.491002701738289,17.589759281925748,2.5341914722445695,2017-2018
PHA030068,Lockyer Valley - East,0.0,19.56419501,3.889381839692399,9.39,8.7,13.87559809,5.582655826558266,16.107448588015348,5.211864406779661,2017-2018
PHA030069,Brassall/ Leichhardt - One Mile,0.0,19.00983815,4.634366536262414,10.96,11.0,13.55389541,8.11475838961311,12.370917859202182,3.768278965129359,2017-2018
PHA030070,Bundamba/ Riverview,0.0,18.27092234,6.539833531510107,11.61,10.1,15.94792514,7.222087280382156,14.62271772499596,11.41732283464567,2017-2018
PHA030071,Churchill - Yamanto/ Raceview/ Ripley,25.47535675,12.61660978,3.4140488656195465,7.16,12.2,13.29068941,4.708897839619188,11.044852564571595,6.915377616014559,2017-2018
PHA030072,Ipswich - Central/ North Ipswich - Tivoli,0.0,20.01699958,4.046242774566474,10.44,15.9,14.99176277,6.372145263946087,16.321925535915756,10.39380245319561,2017-2018
PHA030073,Ipswich - East,0.0,21.11044237,4.959862385321101,10.51,14.3,11.72839506,6.160574483019275,15.687445699391834,6.959219858156028,2017-2018
PHA030074,Ipswich Inner - North,0.0,6.396378666,2.1755580779417327,5.19,25.6,4.784688995,2.0740210978008227,9.756242568370988,0.0,2017-2018
PHA030075,Bellbird Park - Brookwater/ Springfield,32.99737073,6.621226874,3.525835866261398,7.04,21.7,11.11111111,3.187400393737696,5.104669133142884,0.0,2017-2018
PHA030076,Springfield - Redbank - North,0.0,14.3020073,7.035281727224856,11.27,11.8,17.83228373,5.269031756231188,9.668610727168527,0.0,2017-2018
PHA030077,New Chum/ Redbank Plains,0.0,10.98941219,8.01330008312552,12.54,10.1,15.9887798,4.832602630530092,5.032232272250262,0.0,2017-2018
PHA030078,Springfield Lakes,0.0,5.750528541,2.2169437846397466,6.98,26.7,10.89377069,2.344578162998067,3.6594473487677375,0.0,2017-2018
PHA030079,Beaudesert,0.0,22.11942809,3.5091237216763584,8.01,9.4,8.421052632,6.093265708650324,19.056312315686,8.91238670694864,2017-2018
PHA030080,Beenleigh/ Eagleby,0.0,20.64532716,6.137706499457374,13.55,7.7,14.98302207,5.63449508489723,17.311159185145122,2.2596964586846546,2017-2018
PHA030081,Edens Landing/ Mount Warren Park/ Wolffdene area,0.0,11.12687155,3.596168017686072,7.44,13.2,13.09453905,2.8283030181890862,11.720037967727432,3.2866707242848445,2017-2018
PHA030082,Boronia Heights - Park Ridge,0.0,15.58248825,5.2485549132947975,10.08,9.9,17.84922395,3.650555862177718,17.97592651251188,12.200956937799043,2017-2018
PHA030083,Browns Plains/ Crestmead/ Marsden,0.0,14.22638697,9.489192594746534,11.53,8.4,16.49071228,4.590453910016833,7.222842741358078,6.462984723854288,2017-2018
PHA030084,Chambers Flat/ Munruben - Park Ridge South,52.31055515,8.906741181,4.766414141414142,7.13,11.3,18.640955,2.593774940143655,11.031390134529149,0.0,2017-2018
PHA030085,Hillcrest/ Regents Park - Heritage Park,100.0,8.86280858,5.125015549197661,7.28,13.3,14.76888388,2.9324691950712114,8.360012806146951,4.519368723098996,2017-2018
PHA030086,Greenbank,0.0,8.111111111,2.9772329246935203,6.42,12.6,15.95744681,3.2357588983369703,9.081972171808832,0.0,2017-2018
PHA030087,Jimboomba/ Logan Village,78.62203763,8.896797153,3.518021472392638,6.09,10.8,11.89821183,3.6199496818114545,8.769951937340533,0.0,2017-2018
PHA030088,Bethania - Waterford/ Loganlea/ Waterford West,0.0,17.30665224,6.645856409223643,10.15,11.7,18.10020877,4.466124295311076,15.285201975776438,14.56855791962175,2017-2018
PHA030089,Cornubia - Carbrook/ Shailer Park,0.0,5.412972469,2.2996923978321373,5.81,21.5,10.30828516,1.794344226996507,11.614785061923206,2.2277227722772275,2017-2018
PHA030090,Loganholme - Tanah Merah,100.0,7.814720091,3.858350951374207,6.79,14.1,12.47654784,2.4690288486528633,10.316154179298398,0.0,2017-2018
PHA030091,Daisy Hill/ Springwood,0.0,8.798677443,3.4202798410779063,6.98,24.3,13.98019802,1.996007984031936,13.427861600921046,3.4193548387096775,2017-2018
PHA030092,Kingston/ Slacks Creek,0.0,19.77463895,11.797672079321742,13.95,9.4,22.16943785,6.491398896462187,11.379853581688444,6.036585365853658,2017-2018
PHA030093,Logan Central/ Woodridge,0.0,25.17590527,16.536686296355242,19.97,9.1,30.33469849,5.871163436327182,12.187791480982485,7.841981132075472,2017-2018
PHA030094,Rochedale South - Priestdale/ Underwood,0.0,8.441825408,3.2591826176927055,6.3,27.2,15.7721571,1.7375964718853363,12.01340210730503,0.0,2017-2018
PHA030095,Beachmere - Sandstone Point,0.0,16.53068464,2.324786324786325,9.44,9.6,8.571428571,4.081499379612094,26.10245576973858,0.0,2017-2018
PHA030096,Bribie Island,0.0,20.7977208,1.9564414913252122,9.81,12.4,9.692307692,2.644191932791211,39.111833197942055,3.5959809624537287,2017-2018
PHA030097,Caboolture - South area,0.0,13.4806004,4.940434477925718,11.01,8.6,21.31221719,5.877828723561604,11.41035147560433,7.6707530647986,2017-2018
PHA030098,Caboolture,0.0,17.87101787,4.859015711164291,12.22,9.8,23.1635872,6.0914805983091265,15.646824678849287,18.491171749598717,2017-2018
PHA030099,Elimbah/ Wamuran,0.0,7.582322357,5.211212001579155,6.22,12.6,19.20903955,3.159323707268913,13.150074294205053,0.0,2017-2018
PHA030100,Kilcoy/ Woodford - D'Aguilar,0.0,18.63765374,4.6416382252559725,6.63,9.4,15.98746082,5.3520299537478895,17.17881182323676,5.864197530864197,2017-2018
PHA030101,Burpengary,100.0,11.42671292,3.2251521298174444,7.33,11.8,10.22222222,3.3827810896991544,13.092926490984743,5.900383141762452,2017-2018
PHA030102,Deception Bay,0.0,18.64097891,4.958374142997061,11.41,8.7,10.23002421,5.726166240741542,18.077793247476507,7.472868217054264,2017-2018
PHA030103,Morayfield/ Narangba/ Upper Caboolture,0.0,6.065636573,2.3903903903903903,6.62,14.6,8.691910499,2.50652357675769,8.725127340686724,1.0429447852760736,2017-2018
PHA030104,Clontarf/ Rothwell - Kippa-Ring,0.0,17.77292576,3.5919991622159393,8.38,12.7,10.26490066,4.06907882168647,21.090755787214473,16.18075801749271,2017-2018
PHA030105,Margate - Woody Point/ Redcliffe,0.0,20.69150075,3.901116094711589,10.06,15.9,11.58113731,3.593292520628161,22.039692758513517,2.232142857142857,2017-2018
PHA030106,Scarborough - Newport,100.0,14.9097621,1.7744238221497042,6.61,21.3,8.354114713,1.9473890851982725,23.759315046773427,3.6093418259023355,2017-2018
PHA030107,Albany Creek/ Eatons Hill,0.0,5.756985055,1.269482151835093,4.87,27.6,7.400130976,1.4226485651573042,12.19195322966993,2.537099090473911,2017-2018
PHA030108,Cashmere/ Dayboro,0.0,4.895352962,2.1053816707948663,4.87,23.6,7.273706897,1.5905065533120792,9.11731368659677,0.0,2017-2018
PHA030109,Hills District,0.0,5.593262946,1.968169116753736,4.9,32.3,8.812546677,1.6057128704697432,12.913210350377616,4.019434628975265,2017-2018
PHA030110,Samford Valley,0.0,4.086738949,2.1119324181626187,4.62,38.1,4.270462633,0.9664629109532464,13.157460840890353,0.0,2017-2018
PHA030111,Dakabin - Kallangur,0.0,12.99179841,3.4650112866817158,9.02,11.7,10.49629207,3.728389077395379,11.420567577443059,8.452792881858626,2017-2018
PHA030112,Murrumba Downs - Griffin,0.0,8.512453088,2.302252918927808,6.35,18.4,8.563218391,2.5026126175677907,10.040802823114248,5.878186968838526,2017-2018
PHA030113,North Lakes - Mango Hill,0.0,6.470838655,2.272727272727273,7.4,24.9,9.176788124,2.3070295797568527,7.909187245110948,7.165271966527197,2017-2018
PHA030114,Bray Park/ Strathpine - Brendale,45.51350391,12.44335103,5.59815017646343,8.33,13.2,15.57986871,3.7977402586243927,13.154736390912989,4.457720588235294,2017-2018
PHA030115,Lawnton/ Petrie,59.08874532,11.80676329,3.185775143545101,8.02,17.1,10.08316008,3.5383706426836476,12.191744692074376,6.471981057616416,2017-2018
PHA030116,Brinsmead/ Freshwater - Stratford/ Redlynch,0.0,7.32816261,2.5593175153292456,4.95,26.2,9.491850431,5.041679668345741,9.147581572199133,10.906515580736544,2017-2018
PHA030117,Cairns - North - Coast,0.0,10.68493151,2.410247766728468,7.27,22.0,8.862312174,4.472131559126287,12.866357715430862,1.1752506049083997,2017-2018
PHA030118,Bentley Park/ Mount Sheridan,50.7980356,11.11111111,3.9301310043668125,6.96,15.2,17.4714662,12.021498954911912,7.9226190476190474,0.0,2017-2018
PHA030119,Cairns City/ Whitfield - Edge Hill,41.73545297,16.05318404,5.156765676567657,8.24,25.7,16.66234776,8.189316575019639,12.85242076608983,5.914270211611504,2017-2018
PHA030120,Earlville - Bayview Heights/ Kanimbla - Mooroobool,45.54619071,15.13315261,4.604163500987692,6.83,19.5,16.2627327,10.817488452035665,15.380110732538329,6.029203956665096,2017-2018
PHA030121,Edmonton/ Gordonvale - Trinity/ White Rock,0.0,16.34726688,5.9122849527501815,8.11,11.6,12.82660333,15.952256139360458,11.507840772014475,10.542321338063863,2017-2018
PHA030122,Manoora/ Manunda/ Westcourt - Bungalow/ Woree,0.0,27.43393602,10.78135868305124,13.26,13.3,20.51624388,22.335942203491875,13.924429800162608,11.048034934497815,2017-2018
PHA030123,Babinda/ Innisfail/ Yarrabah,0.0,28.36723474,11.709808064800141,13.49,9.9,15.76327434,29.81842311636605,16.814797021378812,6.903353057199212,2017-2018
PHA030124,Johnstone/ Tully/ Wooroonooran,0.0,21.79080824,4.545454545454546,6.99,9.8,15.21298174,8.088235294117647,18.83476700617447,3.6342321219226257,2017-2018
PHA030125,Daintree/ Port Douglas,45.29163436,18.29499894,4.417003087152695,5.24,14.9,9.414466131,9.233085222045663,16.150479717219323,4.069767441860465,2017-2018
PHA030126,Atherton/ Herberton/ Malanda - Yungaburra,34.15213627,21.80293501,3.777566740529704,8.02,14.1,10.13574661,8.799619304437483,22.838969658659924,4.584527220630372,2017-2018
PHA030127,Kuranda/ Mareeba,0.0,24.16502947,6.444249341527655,8.86,14.3,16.93414499,14.459493353398544,19.29079785241603,2.2795698924731185,2017-2018
PHA030128,Balonne/ Goondiwindi/ Inglewood - Waggamba/ Tara,33.10071868,26.98717003,3.6590874868242738,5.05,11.2,12.95681063,9.674113547858168,16.945168378557923,5.460017196904557,2017-2018
PHA030129,Chinchilla/ Miles - Wandoan/ Roma/ Roma Region,50.95121265,22.79064408,2.4318262306693423,4.85,12.4,8.893709328,7.1913214990138075,14.19456478928712,6.325757575757576,2017-2018
PHA030130,Crows Nest - Rosalie/ Jondaryan,0.0,23.40761537,3.863987635239567,6.36,10.0,14.28571429,5.521773846815306,20.133284421618978,6.868018204385602,2017-2018
PHA030131,Millmerran/ Pittsworth/ Wambo,21.95009597,22.51663096,2.958057395143488,6.22,11.4,11.1542192,6.047825268311052,16.585970048417973,7.668898356664639,2017-2018
PHA030132,Clifton - Greenmount/ Southern Downs,35.52297307,21.19124797,3.4448624034844584,5.44,12.3,9.970674487,3.9397201291711514,21.8980718228084,5.289788408463662,2017-2018
PHA030133,Stanthorpe/ Stanthorpe Region,0.0,24.85522353,2.906574394463668,7.25,13.1,21.4953271,3.5975019790658807,24.225849139832377,4.323211528564077,2017-2018
PHA030134,Warwick,0.0,24.00421127,3.1743337294177563,6.98,11.9,11.32743363,6.813900617083468,20.620366757705813,5.3182917002417405,2017-2018
PHA030135,Central Highlands - Region,52.75473166,23.4198027,5.506832551499082,5.91,9.0,7.865168539,12.406775376058652,8.921674159437726,0.0,2017-2018
PHA030136,Emerald,100.0,10.89773253,2.01310861423221,5.64,14.8,9.271523179,4.3340304319607705,5.142325847518238,7.659574468085106,2017-2018
PHA030137,Agnes Water - Miriam Vale/ Gladstone Hinterland,66.09826102,17.30319564,3.2152766443610252,10.5,8.7,13.04347826,3.947295576593036,13.020547192616197,0.0,2017-2018
PHA030138,Banana/ Biloela,100.0,20.85363477,3.0700868511411836,4.23,11.4,29.80769231,4.728894989704873,13.390840008215237,5.72655690765927,2017-2018
PHA030139,Boyne Island - Tannum Sands/ Clinton area,89.08179595,10.80888889,1.7203352448169384,10.73,14.9,8.685766257,4.70415072122461,7.68305209097579,11.123658949745906,2017-2018
PHA030140,Callemondah/ Gladstone/ West Gladstone,0.0,20.79751671,2.8375502482856465,14.29,15.7,11.17850953,5.972323379461034,12.551085278358007,0.0,2017-2018
PHA030141,Berserker/ Lakes Creek/ Rockhampton City,0.0,26.83631114,5.942156003505697,12.41,9.8,31.21495327,11.10096530133055,14.825922545312295,0.0,2017-2018
PHA030142,Bouldercombe/ Gracemere/ Mount Morgan,0.0,20.24147727,2.7950310559006213,10.87,8.8,8.097165992,10.654127730492233,12.117263843648209,4.742268041237113,2017-2018
